ID,Country,Region,construction_period_start,construction_period_end,steel,copper,aluminum,unspecified_metal,metal_based,wood,paper_cardboard,straw,biomass_based,concrete,cement,aggregates,concrete_based,brick,mortar_plaster,mineral_fill,plaster_board_gypsum,brick_wall_based,Adobe,Asphalt,Bitumen,natural_stone,cement_asbestos,Clay,siding_unspecified,Ceramics,Glass,Plastics,Polystyrene,PVC,Lineoleum,Carpet,Heraklith,Mineral_wool,insulation_unspecified,other_unspecified_material,other_minerals,total_mi,building_description,no_floors,Occupation,building_type,measurement_type,urban_rural,floor_area_type,Authors,publication_year,publication_title,publication_outlet,copyright,DOI,URL,comment_scope,comment_conversion,comment_aggregation,comment_primary,comment_secondary,data_entry,global_region,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,Notes..population_0,population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
253,Sweden,NA,1960,1981,70,NA,NA,NA,70,14.2,NA,NA,14.2,689,NA,NA,689,84,NA,NA,102,186,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,6,NA,NA,10,969.2,concrete,11,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4484.40775,4701.295,38.38,61.07,410335,7480,NA,8320,0.725,0.831,11391,20617,NULL,NULL
254,Sweden,NA,1970,1981,143,NA,NA,NA,143,27,NA,NA,27,613,NA,NA,613,,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,24,NA,NA,29,822,concrete,10,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4720.8925,4701.295,72.5,61.07,410335,8043,NA,8320,0.81,0.831,18133,20617,NULL,NULL
255,Sweden,NA,1970,1981,259,NA,NA,NA,259,7.5,NA,NA,7.5,731,NA,NA,731,26,NA,NA,13,39,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,NA,18,NA,NA,26,1062.5,concrete,10,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4720.8925,4701.295,72.5,61.07,410335,8043,NA,8320,0.81,0.831,18133,20617,NULL,NULL
256,Sweden,NA,1970,1981,34,NA,NA,NA,34,8.3,NA,NA,8.3,901,NA,NA,901,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,9,NA,NA,13,964.3,concrete,6,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4720.8925,4701.295,72.5,61.07,410335,8043,NA,8320,0.81,0.831,18133,20617,NULL,NULL
257,Sweden,NA,1980,1991,188,NA,NA,NA,188,15,NA,NA,15,588,NA,NA,588,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,12,NA,NA,15,811,concrete,6,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4741.3975,4332.125,62.1274975,76.3475025,410335,8310,NA,8618,0.831,0.831,20491,26114,NULL,NULL
258,Sweden,NA,1980,2001,192,NA,NA,NA,192,22,NA,NA,22,893,NA,NA,893,NA,NA,NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,34,NA,NA,39,1160,concrete,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4741.3975,4347.225,62.1274975,94.9574975,410335,8310,NA,8896,0.831,0.84,20491,35603,NULL,NULL
259,Sweden,NA,2000,2011,197,NA,NA,NA,197,27.4,NA,NA,27.4,654,NA,NA,654,NA,NA,NA,18,18,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,44,NA,NA,47,943.4,concrete,8,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,3938.7425,4048.0875,50.5449975,82.2249975,410335,8872,NA,9449,0.84,0.851,36374,42079,NULL,NULL
261,Taiwan,Taipei,1965,2014,92,NA,0.65,NA,92.65,18,NA,NA,18,1442,NA,NA,1442,141,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1695.65,concrete,NA,residential,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
262,Taiwan,Taipei,1965,2014,903,NA,0.59,NA,903.59,18,NA,NA,18,1286,NA,NA,1286,117,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2326.89,concrete,NA,industrial,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
263,Taiwan,Taipei,1965,2014,125,NA,0.46,NA,125.46,18,NA,NA,18,1526,NA,NA,1526,114,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1784.96,concrete,NA,commercial,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
264,Taiwan,Taipei,1965,2014,106,NA,0.65,NA,106.65,18,NA,NA,18,1601,NA,NA,1601,206,NA,NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1933.65,concrete,NA,NA,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
265,Taiwan,Taipei,1965,2014,165,NA,0.48,NA,165.48,18,NA,NA,18,506,NA,NA,506,117,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,808.78,steel,NA,NA,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
266,Taiwan,Taipei,1965,2014,195,NA,0.48,NA,195.48,18,NA,NA,18,1416,NA,NA,1416,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1629.48,concrete,NA,NA,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
267,Taiwan,Taipei,1965,2014,NA,NA,NA,NA,0,120,NA,NA,120,NA,NA,NA,0,960,NA,NA,NA,960,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1082,brick,NA,NA,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
268,Taiwan,Taipei,1965,2014,21,NA,NA,NA,21,192,NA,NA,192,768,NA,NA,768,800,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1783,brick,NA,NA,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
269,Taiwan,Taipei,1965,2014,NA,NA,NA,NA,0,480,NA,NA,480,NA,NA,NA,0,100,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,582,wood,NA,NA,NA,NULL,NA,gross,"Cheng, Kuang Ly; Hsu, Shu Chien; Li, Wing Man; Ma, Hwong Wen",2018,Quantifying potential anthropogenic resources of buildings through hot spot analysis,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2018.02.003,https://doi.org/10.1016/j.resconrec.2018.02.003,NULL,use material intensities synthesized from two studies published in 2002,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,2790,NA,NA,NA,NA,32260,12766,NA,23171,0.339,0.769,2949,41609,NULL,NULL
271,UK,NA,2000,2000,2,NA,NA,NA,2,46,NA,NA,46,146,NA,96,242,338,141,NA,NA,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,783,brick,NA,residential,"SFH, MFH",NULL,urban,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,Cfb,6160,NA,2950.1075,NA,64.9625025,241930,NA,NA,59145,NA,0.787,NA,34390,NULL,NULL
272,UK,NA,2000,2000,2,NA,NA,NA,2,46,NA,NA,46,524,NA,96,620,122,160,NA,NA,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,965,concrete,NA,residential,"SFH, MFH",NULL,urban,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,Cfb,6160,NA,2950.1075,NA,64.9625025,241930,NA,NA,59145,NA,0.787,NA,34390,NULL,NULL
